Community_0.0_1.0 GCF_002155765.1_NZ_MVNW01000325.1_01945_2019
Community_0.0_1.0 GCF_002761895.1_NZ_PEKU01000006.1_05840_2003
Community_0.0_1.0 GCF_003584815.1_NZ_PCGT01000020.1_02083_2009
Community_0.0_1.0 GCF_014852565.2_NZ_CP119182.1_02879_2024
Community_0.0_1.0 GCF_014852655.1_NZ_JACYXT010000002.1_02283_2015
Community_0.0_1.0 GCF_014930355.1_NZ_JABXWH010000012.1_08085_2002
Community_0.0_1.0 GCF_014930365.1_NZ_JABXWI010000006.1_02087_2026
Community_0.0_1.0 GCF_014930395.1_NZ_JABXWF010000010.1_01112_2014
Community_0.0_1.0 GCF_014930405.1_NZ_JABXWJ010000010.1_01241_2028
Community_0.0_1.0 GCF_014930415.1_NZ_JABXWG010000012.1_07316_2000
Community_0.0_1.0 GCF_017933115.1_NZ_CP043956.1_05583_2011
Community_0.0_1.0 GCF_017933235.1_NZ_CP043957.1_05360_2004
Community_0.0_1.0 GCF_017933255.1_NZ_CP043958.1_05494_2013
Community_0.0_1.0 GCF_017968935.1_NZ_VWSN01000001.1_05589_2027
Community_0.0_1.0 GCF_017968965.1_NZ_VWSP01000001.1_03803_2023
Community_0.0_1.0 GCF_017969045.1_NZ_VWSW01000001.1_05306_2001
Community_0.0_1.0 GCF_021665875.1_NZ_CP024989.1_02807_2021
Community_0.0_1.0 GCF_000147815.2_NC_015957.1_01524_2030
Community_0.0_1.0 GCF_000720995.1_NZ_JOEL01000015.1_00061_2032
Community_0.0_1.0 GCF_009862505.1_NZ_WWHH01000169.1_03021_2031
Community_0.0_1.0 GCF_031844685.1_NZ_CP134605.1_03383_1999
Community_0.0_1.0 GCF_008638365.1_NZ_VWVU01000030.1_00611_1053
Community_0.0_1.0 GCF_900143625.1_NZ_FRFF01000136.1_04377_1054
Community_0.0_1.0 GCF_003258605.2_NZ_CP031264.1_01631_299
Community_0.0_1.0 GCF_008923205.2_NZ_WBMS02000001.1_05820_1759
Community_0.0_1.0 GCF_017573545.1_NZ_JAGEOK010000014.1_02406_1760
Community_0.0_1.0 GCF_001552555.1_NZ_BCRK01000128.1_03328_2284
Community_0.0_1.0 GCF_000721345.1_NZ_JOGH01000056.1_00493_2285
Community_0.0_1.0 GCF_026802215.1_NZ_CP113837.1_00521_2286
Community_0.0_1.0 GCF_000961885.1_NZ_JZKH01000018.1_00564_1064
Community_0.0_1.0 GCF_020740835.1_NZ_JAINFC010000060.1_05034_302
Community_0.0_1.0 GCF_021165735.1_NZ_CP088911.1_03157_2737
Community_0.0_1.0 GCF_000235425.2_NZ_KI912266.1_03017_842
Community_0.0_1.0 GCF_001854645.1_NZ_MBLN01000007.1_07643_841
Community_0.0_1.0 GCF_002995495.1_NZ_PVZV01000003.1_01897_794
Community_0.0_1.0 GCF_020991275.1_NZ_JAJLQY010000002.1_05849_2779
Community_0.0_1.0 GCF_016925615.1_NZ_CP070499.1_04274_2063
Community_0.0_1.0 GCF_000262465.1_NZ_CM001489.1_01404_2524
Community_0.0_1.0 GCF_001854805.1_NZ_MBLO01000043.1_08820_110
Community_0.0_1.0 GCF_011045035.1_NZ_JAALAA010000002.1_02666_317
Community_0.0_1.0 GCF_003947245.1_NZ_QHHV01000148.1_09457_893
Community_0.0_1.0 GCF_014138835.1_NZ_JACJII010000001.1_01894_1780
Community_0.0_1.0 GCF_000504245.1_NZ_KI632509.1_00848_316
Community_0.0_1.0 GCF_006704225.1_NZ_JACLHD010000001.1_07678_574
Community_0.0_1.0 GCF_004522265.1_NZ_SDLU01000017.1_03891_2151
Community_0.0_1.0 GCF_004522315.1_NZ_SDLS01000012.1_08032_2150
Community_0.0_1.0 GCF_009707865.1_NZ_WMBA01000044.1_03692_2152
Community_0.0_1.0 GCF_001905065.1_NZ_LWLC01000011.1_03218_2270
Community_0.0_1.0 GCF_016695385.1_NZ_CP064192.1_05324_2272
Community_0.0_1.0 GCF_016907655.1_NZ_JAFBCL010000001.1_04557_2271
Community_0.0_1.0 GCF_014203755.1_NZ_JACHJS010000001.1_00834_2244
Community_0.0_1.0 GCF_025996515.1_NZ_BLRH01000009.1_04316_898
Community_0.0_1.0 GCF_000716685.1_NZ_JNYC01000015.1_00048_456
Community_0.0_1.0 GCF_023838445.1_NZ_JAKGSF010000003.1_06732_420
Community_0.0_1.0 GCF_026340975.1_NZ_JAPEOS010000003.1_00090_424
Community_0.0_1.0 GCF_026342355.1_NZ_JAPEMV010000001.1_01857_423
Community_0.0_1.0 GCF_026342475.1_NZ_JAPEMQ010000001.1_07147_422
Community_0.0_1.0 GCF_026342795.1_NZ_JAPEMJ010000003.1_06465_421
Community_0.0_1.0 GCF_026340475.1_NZ_JAPEPD010000002.1_01908_425
Community_0.0_1.0 GCF_001746425.1_NZ_CM007203.1_06513_426
Community_0.0_1.0 GCF_014202315.1_NZ_JACHGN010000035.1_09363_119
Community_0.0_1.0 GCF_000244955.1_NZ_CM001439.1_04103_782
Community_0.0_1.0 GCF_002846615.1_NZ_PJMY01000003.1_02880_781
Community_0.0_1.0 GCF_007713745.1_NZ_VJZA01000037.1_06447_783
Community_0.0_1.0 GCF_014174495.1_NZ_JACJHR010000110.1_03498_778
Community_0.0_1.0 GCF_014654295.1_NZ_BNAX01000012.1_07666_779
Community_0.0_1.0 GCF_018736145.1_NZ_CP059997.1_04467_780
Community_0.0_1.0 GCF_021391495.1_NZ_CP090063.1_07321_776
Community_0.0_1.0 GCF_029087445.1_NZ_JARACH010000048.1_00552_777
Community_0.0_1.0 GCF_004362825.1_NZ_SNXZ01000002.1_00537_843
Community_0.0_1.0 GCF_000763095.1_NZ_KN214180.1_03829_785
Community_0.0_1.0 GCF_002263515.1_NZ_CP022752.1_03509_786
Community_0.0_1.0 GCF_900112765.1_NZ_FOMZ01000022.1_01187_784
Community_0.0_1.0 GCF_014203395.1_NZ_JACHIW010000001.1_05252_775
Community_0.0_1.0 GCF_009765355.1_NZ_VTHK01000028.1_02975_787
Community_0.0_1.0 GCF_009379765.1_NZ_WHTD01000018.1_04223_2789
Community_1.0_0.0 GCF_029626265.1_NZ_JARUBN010000001.1_03113_2276
Community_10.0_0.0 GCF_000225525.1_NZ_AGBF01000004.1_04276_1337
Community_10.0_0.0 GCF_000403665.1_NZ_CM001889.1_00810_1378
Community_10.0_0.0 GCF_000772045.1_NZ_CP009754.1_01268_1364
Community_10.0_0.0 GCF_000972395.1_NZ_JXWX01000028.1_00124_1344
Community_10.0_0.0 GCF_001418165.1_NZ_LIPR01000084.1_01430_1369
Community_10.0_0.0 GCF_001590865.1_NZ_BBUY01000020.1_02616_1374
Community_10.0_0.0 GCF_001975025.1_NZ_CP015588.1_01327_1352
Community_10.0_0.0 GCF_003112555.1_NZ_BEWB01000022.1_04084_1351
Community_10.0_0.0 GCF_003122365.1_NZ_CP029254.1_04644_1392
Community_10.0_0.0 GCF_003344905.1_NZ_QQBH01000016.1_02223_1367
Community_10.0_0.0 GCF_003344965.1_NZ_CP031194.1_00907_1386
Community_10.0_0.0 GCF_003671755.1_NZ_RAIE01000609.1_05248_1349
Community_10.0_0.0 GCF_003846285.1_NZ_ML123127.1_01105_1372
Community_10.0_0.0 GCF_003949835.1_NZ_RPSB01000002.1_00254_1345
Community_10.0_0.0 GCF_003949905.1_NZ_RPSD01000005.1_04247_1336
Community_10.0_0.0 GCF_003984905.1_NZ_RPRU01000002.1_01973_1376
Community_10.0_0.0 GCF_003984925.1_NZ_RPRV01000007.1_04146_1341
Community_10.0_0.0 GCF_004127445.1_NZ_QEXM01000043.1_04968_1357
Community_10.0_0.0 GCF_004212445.1_NZ_QYZT01000105.1_01176_1343
Community_10.0_0.0 GCF_004795715.1_NZ_CP039123.1_05646_1338
Community_10.0_0.0 GCF_008124905.1_NZ_VNIC01000010.1_03922_1360
Community_10.0_0.0 GCF_008124905.1_NZ_VNIC01000010.1_03922_1361
Community_10.0_0.0 GCF_008124915.1_NZ_VNID01000012.1_07148_1356
Community_10.0_0.0 GCF_008124975.1_NZ_VNIG01000011.1_02296_1383
Community_10.0_0.0 GCF_008124975.1_NZ_VNIG01000011.1_02296_1390
Community_10.0_0.0 GCF_008124985.1_NZ_VNIF01000011.1_02336_1335
Community_10.0_0.0 GCF_008124985.1_NZ_VNIF01000011.1_02336_1342
Community_10.0_0.0 GCF_008125035.1_NZ_VNIH01000009.1_03221_1381
Community_10.0_0.0 GCF_008125035.1_NZ_VNIH01000009.1_03221_1382
Community_10.0_0.0 GCF_008642315.1_NZ_CP029192.1_07123_1347
Community_10.0_0.0 GCF_008704445.1_NZ_CP023697.1_00626_1365
Community_10.0_0.0 GCF_008931305.1_NZ_CP042324.1_06715_1348
Community_10.0_0.0 GCF_008931305.1_NZ_CP042324.1_06715_1358
Community_10.0_0.0 GCF_009852415.1_NZ_WOXS01000001.1_00121_1354
Community_10.0_0.0 GCF_009862445.1_NZ_WWHF01000001.1_06246_1359
Community_10.0_0.0 GCF_009862445.1_NZ_WWHF01000001.1_06246_1368
Community_10.0_0.0 GCF_010548725.1_NZ_JAAGMW010000624.1_02901_1353
Community_10.0_0.0 GCF_010550405.1_NZ_JAAGMZ010000252.1_00090_1387
Community_10.0_0.0 GCF_013307045.1_NZ_JAATOK010000026.1_01392_1391
Community_10.0_0.0 GCF_013307045.1_NZ_JAATOK010000026.1_01392_1393
Community_10.0_0.0 GCF_013317105.1_NZ_CP050522.1_06706_1373
Community_10.0_0.0 GCF_013317105.1_NZ_CP050522.1_06706_1384
Community_10.0_0.0 GCF_014280945.1_NZ_JACLZH010000012.1_06234_1366
Community_10.0_0.0 GCF_014650135.1_NZ_BMUJ01000029.1_02036_1371
Community_10.0_0.0 GCF_014650215.1_NZ_BMUN01000013.1_03385_1370
Community_10.0_0.0 GCF_014650475.1_NZ_BMVA01000006.1_04396_1394
Community_10.0_0.0 GCF_016432765.1_NZ_JACJDL010000001.1_05159_1346
Community_10.0_0.0 GCF_018070535.1_NZ_JAGPXM010000016.1_06692_1350
Community_10.0_0.0 GCF_018638295.1_NZ_JABTTS010000020.1_05566_1377
Community_10.0_0.0 GCF_018982965.1_NZ_JACBYP010000023.1_01940_1388
Community_10.0_0.0 GCF_019641555.1_NZ_JAIFOQ010000017.1_03163_1380
Community_10.0_0.0 GCF_024349765.1_NZ_AP026073.1_01831_1385
Community_10.0_0.0 GCF_025716995.1_NZ_JAOVZD010000076.1_02732_1340
Community_10.0_0.0 GCF_025909865.1_NZ_JAPCIE010000001.1_06627_1362
Community_10.0_0.0 GCF_026242095.1_NZ_JAPJDM010000005.1_05577_1375
Community_10.0_0.0 GCF_026262575.1_NZ_JAPKFL010000011.1_01419_1389
Community_10.0_0.0 GCF_026339735.1_NZ_JAPEQG010000001.1_00980_1395
Community_10.0_0.0 GCF_027570385.1_NZ_JAMYEN010000223.1_04881_1379
Community_10.0_0.0 GCF_027947595.1_NZ_CP116257.1_02272_1355
Community_10.0_0.0 GCF_029813785.1_NZ_JARVKY010000008.1_02360_1396
Community_10.0_0.0 GCF_030403545.1_NZ_JAUEPC010000041.1_01403_1363
Community_10.0_0.0 GCF_031845605.1_NZ_JAVREX010000002.1_00522_1339
Community_10.0_0.0 GCF_014207295.1_NZ_JACHCX010000001.1_05005_85
Community_10.0_0.0 GCF_030816715.1_NZ_JAUSYH010000001.1_06102_87
Community_10.0_0.0 GCF_030816875.1_NZ_JAUSYM010000003.1_01373_84
Community_10.0_0.0 GCF_030817335.1_NZ_JAUSZG010000003.1_01481_86
Community_10.0_0.0 GCF_900171555.1_NZ_FWFA01000009.1_02572_1398
Community_10.0_0.0 GCF_026342435.1_NZ_JAPEMT010000004.1_07807_1328
Community_10.0_0.0 GCF_001417675.1_NZ_BBOK01000007.1_06158_2069
Community_10.0_0.0 GCF_001983975.1_NZ_CP019458.1_02987_1109
Community_10.0_0.0 GCF_002891865.1_NZ_LJIW01000001.1_07330_1110
Community_10.0_0.0 GCF_015689475.1_NZ_CP065050.1_02922_1108
Community_10.0_0.0 GCF_021233395.1_NZ_CP089536.1_02980_1107
Community_10.0_0.0 GCF_002802945.1_NZ_NOWW01000021.1_02342_1106
Community_10.0_0.0 GCF_009863125.1_NZ_WWJE01000051.1_01186_1104
Community_10.0_0.0 GCF_010548665.1_NZ_JAAGMP010001186.1_04424_1105
Community_10.0_0.0 GCF_900091725.1_NZ_FMBW01000044.1_05404_1103
Community_10.0_0.0 GCF_014647695.1_NZ_BMPR01000004.1_07512_753
Community_10.0_0.0 GCF_014650815.1_NZ_BMVR01000012.1_07338_754
Community_10.0_0.0 GCF_015244315.1_NZ_CP043317.1_00783_755
Community_10.0_0.0 GCF_016411765.1_NZ_JAEKOZ010000011.1_02724_752
Community_10.0_0.0 GCF_018070605.1_NZ_JAGPXJ010000034.1_06165_756
Community_10.0_0.0 GCF_023805375.1_NZ_JAMSHC010000078.1_06923_757
Community_10.0_0.0 GCF_900092015.1_NZ_FMDJ01000266.1_03253_1850
Community_10.0_0.0 GCF_027923225.1_NZ_BSDI01000038.1_06041_1094
Community_10.0_0.0 GCF_021165735.1_NZ_CP088911.1_01601_1433
Community_10.0_0.0 GCF_002156145.1_NZ_MWIG01000118.1_01630_1407
Community_10.0_0.0 GCF_021502675.1_NZ_JAKFHA010000021.1_03484_322
Community_10.0_0.0 GCF_000720475.1_NZ_JOAP01000050.1_06479_2527
Community_10.0_0.0 GCF_000725745.1_NZ_JOAR01000031.1_04762_2335
Community_10.0_0.0 GCF_008124915.1_NZ_VNID01000012.1_07148_1397
Community_10.0_0.0 GCF_000225525.1_NZ_AGBF01000004.1_04276_2341
Community_10.0_0.0 GCF_000403665.1_NZ_CM001889.1_00810_2479
Community_10.0_0.0 GCF_000772045.1_NZ_CP009754.1_01268_2500
Community_10.0_0.0 GCF_000972395.1_NZ_JXWX01000028.1_00124_2428
Community_10.0_0.0 GCF_002802945.1_NZ_NOWW01000021.1_02342_2370
Community_10.0_0.0 GCF_003344905.1_NZ_QQBH01000016.1_02223_2793
Community_10.0_0.0 GCF_003846285.1_NZ_ML123127.1_01105_2733
Community_10.0_0.0 GCF_003949835.1_NZ_RPSB01000002.1_00254_2728
Community_10.0_0.0 GCF_003949905.1_NZ_RPSD01000005.1_04247_2694
Community_10.0_0.0 GCF_003984905.1_NZ_RPRU01000002.1_01973_2676
Community_10.0_0.0 GCF_003984925.1_NZ_RPRV01000007.1_04146_2630
Community_10.0_0.0 GCF_004795715.1_NZ_CP039123.1_05646_2369
Community_10.0_0.0 GCF_009863125.1_NZ_WWJE01000051.1_01186_2719
Community_10.0_0.0 GCF_010548725.1_NZ_JAAGMW010000624.1_02901_2645
Community_10.0_0.0 GCF_014650135.1_NZ_BMUJ01000029.1_02036_2618
Community_10.0_0.0 GCF_014650215.1_NZ_BMUN01000013.1_03385_2663
Community_10.0_0.0 GCF_014650475.1_NZ_BMVA01000006.1_04396_2607
Community_10.0_0.0 GCF_016432765.1_NZ_JACJDL010000001.1_05159_2762
Community_10.0_0.0 GCF_018070535.1_NZ_JAGPXM010000016.1_06692_2468
Community_10.0_0.0 GCF_018638295.1_NZ_JABTTS010000020.1_05566_2800
Community_10.0_0.0 GCF_025909865.1_NZ_JAPCIE010000001.1_06627_2513
Community_10.0_0.0 GCF_026242095.1_NZ_JAPJDM010000005.1_05577_2563
Community_10.0_0.0 GCF_027570385.1_NZ_JAMYEN010000223.1_04881_2609
Community_10.0_0.0 GCF_027947595.1_NZ_CP116257.1_02272_2611
Community_10.0_0.0 GCF_029813785.1_NZ_JARVKY010000008.1_02360_2767
Community_10.0_0.0 GCF_031845605.1_NZ_JAVREX010000002.1_00522_2324
Community_10.0_0.0 GCF_900091725.1_NZ_FMBW01000044.1_05404_2610
Community_10.0_0.0 GCF_003112555.1_NZ_BEWB01000022.1_04084_2753
Community_10.0_0.0 GCF_003671755.1_NZ_RAIE01000609.1_05248_2751
Community_10.0_0.0 GCF_010548665.1_NZ_JAAGMP010001186.1_04424_2620
Community_10.0_0.0 GCF_014647695.1_NZ_BMPR01000004.1_07512_2546
Community_10.0_0.0 GCF_018982965.1_NZ_JACBYP010000023.1_01940_2531
Community_10.0_0.0 GCF_025716995.1_NZ_JAOVZD010000076.1_02732_2784
Community_10.0_0.0 GCF_001417675.1_NZ_BBOK01000007.1_06158_2473
Community_10.0_0.0 GCF_000720475.1_NZ_JOAP01000050.1_06479_725
Community_10.0_0.0 GCF_000725745.1_NZ_JOAR01000031.1_04762_726
Community_10.0_0.0 GCF_008642315.1_NZ_CP029192.1_07123_724
Community_10.0_0.0 GCF_015244315.1_NZ_CP043317.1_00783_723
Community_10.0_0.0 GCF_023805375.1_NZ_JAMSHC010000078.1_06923_722
Community_10.0_0.0 GCF_014650815.1_NZ_BMVR01000012.1_07338_720
Community_10.0_0.0 GCF_016411765.1_NZ_JAEKOZ010000011.1_02724_721
Community_10.0_0.0 GCF_026342435.1_NZ_JAPEMT010000004.1_07807_728
Community_10.0_0.0 GCF_030124145.1_NZ_JASKMS010000011.1_02382_729
Community_10.0_0.0 GCF_024349765.1_NZ_AP026073.1_01831_727
Community_10.0_0.0 GCF_001590865.1_NZ_BBUY01000020.1_02616_1099
Community_10.0_0.0 GCF_900171555.1_NZ_FWFA01000009.1_02572_1100
Community_10.0_0.0 GCF_028657195.3_NZ_JANCPR020000038.1_03215_1098
Community_10.0_0.0 GCF_003122365.1_NZ_CP029254.1_04644_1333
Community_10.0_0.0 GCF_014280945.1_NZ_JACLZH010000012.1_06234_1332
Community_10.0_0.0 GCF_026262575.1_NZ_JAPKFL010000011.1_01419_1331
Community_10.0_0.0 GCF_018070605.1_NZ_JAGPXJ010000034.1_06165_2170
Community_10.0_0.0 GCF_014207295.1_NZ_JACHCX010000001.1_05005_105
Community_10.0_0.0 GCF_030816715.1_NZ_JAUSYH010000001.1_06102_104
Community_10.0_0.0 GCF_030816875.1_NZ_JAUSYM010000003.1_01373_102
Community_10.0_0.0 GCF_030817335.1_NZ_JAUSZG010000003.1_01481_103
Community_10.0_0.0 GCF_019303495.1_NZ_JAEVFI010000043.1_01398_2394
Community_10.0_0.0 GCF_001650215.1_NZ_CP015726.1_02991_1243
Community_10.0_0.0 GCF_026340285.1_NZ_JAPEPH010000002.1_02848_1409
Community_10.0_0.0 GCF_000829715.2_NZ_BBNO01000004.1_06128_485
Community_10.0_0.0 GCF_900104865.1_NZ_FNSG01000001.1_02092_484
Community_10.0_0.0 GCF_001942465.1_NZ_MKJY01000069.1_06304_1329
Community_10.0_0.0 GCF_014873935.1_NZ_JADBDZ010000001.1_02876_1330
Community_10.0_0.0 GCF_003947565.1_NZ_QHJN01000101.1_02302_1095
Community_10.0_0.0 GCF_004348335.1_NZ_SMJW01000243.1_05928_1096
Community_10.0_0.0 GCF_010548065.1_NZ_JAAGLI010000941.1_05408_1097
Community_10.0_0.0 GCF_008923365.1_NZ_WBMR01000004.1_08140_1405
Community_10.0_0.0 GCF_013375055.1_NZ_CP056041.1_04898_1406
Community_10.0_0.0 GCF_004348575.1_NZ_SMKB01000026.1_01763_1118
Community_10.0_0.0 GCF_019091445.1_NZ_JAGXJM010000031.1_05680_1183
Community_10.0_0.0 GCF_001552135.1_NZ_BCQP01000065.1_06476_427
Community_10.0_0.0 GCF_008085895.1_NZ_VSFG01000012.1_00774_428
Community_10.0_0.0 GCF_025403375.1_NZ_JAMPTM010000127.1_05164_758
Community_10.0_0.0 GCF_000242715.1_NZ_AHBF01000028.1_08112_1710
Community_10.0_0.0 GCF_001941285.1_NZ_LYDU01000160.1_06506_1709
Community_10.0_0.0 GCF_001941325.1_NZ_LYDV01000250.1_06755_1714
Community_10.0_0.0 GCF_003584805.1_NZ_PCGS01000017.1_08423_1712
Community_10.0_0.0 GCF_004104505.1_NZ_CP028834.1_05167_1708
Community_10.0_0.0 GCF_004115015.1_NZ_QANQ01000002.1_05172_1716
Community_10.0_0.0 GCF_005795905.1_NZ_VAWE01000001.1_05000_1711
Community_10.0_0.0 GCF_016921115.1_NZ_JAFFZS010000007.1_06301_1715
Community_10.0_0.0 GCF_017969125.1_NZ_VWSX01000001.1_01258_1713
Community_10.0_0.0 GCF_020010905.1_NZ_JAGJBY010000002.1_02810_1707
Community_10.0_0.0 GCF_022695595.1_NZ_CP074380.1_04524_1717
Community_10.0_0.0 GCF_019890615.1_NZ_JAINVZ010000038.1_06271_1567
Community_10.0_0.0 GCF_021462825.1_NZ_JAKEEB010000032.1_06767_1568
Community_10.0_0.0 GCF_009863045.1_NZ_WWIW01000536.1_03406_1475
Community_10.0_0.0 GCF_900091855.1_NZ_FMCH01000490.1_02687_1474
Community_10.0_0.0 GCF_007994955.1_NZ_VOQD01000003.1_04128_1250
Community_10.0_0.0 GCF_005981925.1_NZ_VBVX01000025.1_05268_418
Community_10.0_0.0 GCF_014649075.1_NZ_BMSI01000021.1_05910_881
Community_10.0_0.0 GCF_014650635.1_NZ_BMVI01000054.1_04905_884
Community_10.0_0.0 GCF_016612825.1_NZ_JAENSH010000010.1_01756_886
Community_10.0_0.0 GCF_016860545.1_NZ_BNEB01000006.1_03920_883
Community_10.0_0.0 GCF_026913165.1_NZ_JAPTYM010000001.1_01796_882
Community_10.0_0.0 GCF_900105265.1_NZ_FNTK01000001.1_00063_885
Community_10.0_0.0 GCF_001652995.1_NZ_BBVA01000002.1_02041_751
Community_10.0_0.0 GCF_002926165.1_NZ_MAGP01000093.1_05723_744
Community_10.0_0.0 GCF_003408515.1_NZ_CP030865.1_05472_730
Community_10.0_0.0 GCF_003610785.1_NZ_RAQQ01000021.1_04813_731
Community_10.0_0.0 GCF_014472405.1_NZ_JACSZX010000008.1_04536_743
Community_10.0_0.0 GCF_017599015.1_NZ_JAGFVQ010000011.1_02723_733
Community_10.0_0.0 GCF_017872985.1_NZ_JAGGJO010000001.1_02547_749
Community_10.0_0.0 GCF_018070365.1_NZ_JAGPXW010000015.1_05613_747
Community_10.0_0.0 GCF_018070485.1_NZ_JAGPXP010000011.1_02026_742
Community_10.0_0.0 GCF_018070505.1_NZ_JAGPXR010000002.1_05645_748
Community_10.0_0.0 GCF_018070525.1_NZ_JAGPXO010000001.1_03711_735
Community_10.0_0.0 GCF_018327725.1_NZ_BNEN01000007.1_02229_739
Community_10.0_0.0 GCF_024519755.1_NZ_JALJRJ010000030.1_01043_738
Community_10.0_0.0 GCF_027460145.1_NZ_JAPZBG010000001.1_00154_746
Community_10.0_0.0 GCF_027460285.1_NZ_JAPZBE010000001.1_02136_737
Community_10.0_0.0 GCF_027497335.1_NZ_CP114912.1_02023_750
Community_10.0_0.0 GCF_027497355.1_NZ_CP114909.1_05346_745
Community_10.0_0.0 GCF_029894235.1_NZ_JARXYC010000021.1_04583_741
Community_10.0_0.0 GCF_900089605.1_NZ_LT594324.1_00945_734
Community_10.0_0.0 GCF_900090295.1_NZ_LT607753.1_00539_732
Community_10.0_0.0 GCF_900091435.1_NZ_FMCS01000017.1_00627_740
Community_10.0_0.0 GCF_900091515.1_NZ_LT607410.1_03987_736
Community_10.0_0.0 GCF_000515115.1_NZ_AZXF01000017.1_03762_1334
Community_10.0_0.0 GCF_001029525.1_NZ_LEKI01000009.1_00669_1117
Community_10.0_0.0 GCF_024181525.1_NZ_JAMXJO010000001.1_01482_1116
Community_10.0_0.0 GCF_013410445.1_NZ_JACCHL010000001.1_00860_2682
Community_10.0_0.0 GCF_028882275.1_NZ_JARBUT010000004.1_00323_762
Community_10.0_0.0 GCF_003634705.1_NZ_RBWU01000008.1_01347_83
Community_10.0_0.0 GCF_008638355.1_NZ_VWVS01000014.1_02490_2380
Community_10.0_1.0 GCF_000158955.1_NZ_GG657757.1_04242_2519
Community_10.0_1.0 GCF_013009255.1_NZ_CP053109.1_04654_2707
Community_10.0_1.0 GCF_013010335.1_NZ_JABERR010000003.1_03349_2745
Community_10.0_1.0 GCF_000332625.1_NZ_AMLP01000136.1_07975_2515
Community_10.0_1.0 GCF_001485125.1_NZ_BCMM01000047.1_01305_2452
Community_10.0_1.0 GCF_004028635.1_NZ_RQJW01000004.1_02116_2679
Community_10.0_1.0 GCF_014648195.1_NZ_BMQQ01000019.1_02283_2689
Community_10.0_1.0 GCF_016612805.1_NZ_JAENSJ010000007.1_06434_2612
Community_10.0_1.0 GCF_023072595.1_NZ_JALLGK010000003.1_04545_2674
Community_10.0_1.0 GCF_025402955.1_NZ_CP104794.1_03539_2491
Community_10.0_1.0 GCF_020092625.1_NZ_JAHSSN010000002.1_00820_2367
Community_10.0_1.0 GCF_020092665.1_NZ_JAHSSM010000003.1_03930_2328
Community_10.0_1.0 GCF_027460245.1_NZ_JAPZBD010000003.1_01567_2344
Community_10.0_1.0 GCF_018069565.1_NZ_JAGPNL010000007.1_00137_2765
Community_10.0_1.0 GCF_000220705.2_NZ_CP023202.1_00893_1670
Community_10.0_1.0 GCF_000316095.1_NZ_JH993790.1_03834_1680
Community_10.0_1.0 GCF_000317595.1_NZ_AEJC01000620.1_04440_1686
Community_10.0_1.0 GCF_000373305.1_NZ_KB890926.1_06010_1651
Community_10.0_1.0 GCF_000373625.1_NZ_KB891987.1_03633_1655
Community_10.0_1.0 GCF_000383935.1_NZ_KB912961.1_02289_1664
Community_10.0_1.0 GCF_000715845.1_NZ_KL571117.1_03251_1639
Community_10.0_1.0 GCF_000716435.1_NZ_JNWO01000020.1_04082_1687
Community_10.0_1.0 GCF_000716535.1_NZ_JNWV01000007.1_07880_1647
Community_10.0_1.0 GCF_000717055.1_NZ_JNXI01000006.1_05268_1650
Community_10.0_1.0 GCF_000718165.1_NZ_JOEY01000030.1_08155_1652
Community_10.0_1.0 GCF_000719865.1_NZ_JOID01000019.1_02197_1626
Community_10.0_1.0 GCF_000720755.1_NZ_JOCU01000007.1_07573_1659
Community_10.0_1.0 GCF_000721525.1_NZ_JOIC01000005.1_07687_1676
Community_10.0_1.0 GCF_000816485.1_NZ_JUIG01000011.1_02870_1683
Community_10.0_1.0 GCF_000972385.1_NZ_JXTE01000027.1_07127_1663
Community_10.0_1.0 GCF_001279345.1_NZ_LGCV01000206.1_00767_1641
Community_10.0_1.0 GCF_001279425.1_NZ_LGCY01000148.1_02443_1638
Community_10.0_1.0 GCF_001414545.1_NZ_LIQD01000003.1_01638_1628
Community_10.0_1.0 GCF_001414545.1_NZ_LIQD01000007.1_05387_1627
Community_10.0_1.0 GCF_001513975.1_NZ_KQ947985.1_00142_1632
Community_10.0_1.0 GCF_001751305.1_NZ_LJGZ01000100.1_03813_1684
Community_10.0_1.0 GCF_001905385.1_NZ_LIPF01000016.1_01395_1636
Community_10.0_1.0 GCF_002005225.1_NZ_CP019724.1_01521_1646
Community_10.0_1.0 GCF_002005225.1_NZ_CP019724.1_03732_1648
Community_10.0_1.0 GCF_002242805.1_NZ_MCGQ01000010.1_05150_1653
Community_10.0_1.0 GCF_002551425.1_NZ_NTHI01000005.1_00451_1679
Community_10.0_1.0 GCF_002705725.1_NZ_AQRK01000088.1_06706_1682
Community_10.0_1.0 GCF_003112555.1_NZ_BEWB01000015.1_00157_1633
Community_10.0_1.0 GCF_003626575.1_NZ_RBDY01000038.1_04508_1660
Community_10.0_1.0 GCF_003626585.1_NZ_RBDX01000039.1_01175_1622
Community_10.0_1.0 GCF_003675325.1_NZ_CP033073.1_03660_1649
Community_10.0_1.0 GCF_003865155.1_NZ_BHZD01000001.1_01999_1645
Community_10.0_1.0 GCF_004124325.1_NZ_QBDT01000001.1_02520_1672
Community_10.0_1.0 GCF_004403015.1_NZ_SOMP01000021.1_04221_1625
Community_10.0_1.0 GCF_008634025.1_NZ_PDCM01000002.1_01671_1635
Community_10.0_1.0 GCF_008704515.1_NZ_CP023700.1_03245_1678
Community_10.0_1.0 GCF_008704555.1_NZ_CP023702.1_03764_1642
